days_to_meeting,finalrmse,source
2601,1.4461911370279872,interpolated
2602,1.4464963951041145,interpolated
2603,1.446801653180242,interpolated
2604,1.4471069112563693,interpolated
2605,1.4474121693324964,interpolated
2606,1.4477174274086237,interpolated
2607,1.448022685484751,interpolated
2608,1.4483279435608785,interpolated
2609,1.4486332016370058,interpolated
2610,1.4489384597131332,interpolated
2611,1.4492437177892605,interpolated
2612,1.4495489758653877,interpolated
2613,1.449854233941515,interpolated
2614,1.4501594920176424,interpolated
2615,1.4504647500937697,interpolated
2616,1.450770008169897,interpolated
2617,1.4510752662460245,interpolated
2618,1.4513805243221518,interpolated
2619,1.4516857823982792,interpolated
2620,1.4519910404744063,interpolated
2621,1.4522962985505337,interpolated
2622,1.452601556626661,interpolated
2623,1.4529068147027884,interpolated
2624,1.4532120727789157,interpolated
2625,1.453517330855043,interpolated
2626,1.4538225889311704,interpolated
2627,1.4541278470072978,interpolated
2628,1.454433105083425,interpolated
2629,1.4547383631595523,interpolated
2630,1.4550436212356797,interpolated
2631,1.455348879311807,interpolated
2632,1.4556541373879344,interpolated
2633,1.4559593954640617,interpolated
2634,1.456264653540189,interpolated
2635,1.4565699116163162,interpolated
2636,1.4568751696924436,interpolated
2637,1.457180427768571,interpolated
2638,1.4574856858446983,interpolated
2639,1.4577909439208256,interpolated
2640,1.458096201996953,interpolated
2641,1.4584014600730804,interpolated
2642,1.4587067181492077,interpolated
2643,1.4590119762253349,interpolated
2644,1.4593172343014622,interpolated
2645,1.4596224923775896,interpolated
2646,1.459927750453717,quarterly_anchor
2647,1.4602330786872357,interpolated
2648,1.4605384069207545,interpolated
2649,1.4608437351542731,interpolated
2650,1.461149063387792,interpolated
2651,1.4614543916213107,interpolated
2652,1.4617597198548296,interpolated
2653,1.4620650480883481,interpolated
2654,1.462370376321867,interpolated
2655,1.4626757045553858,interpolated
2656,1.4629810327889046,interpolated
2657,1.4632863610224232,interpolated
2658,1.463591689255942,interpolated
2659,1.4638970174894608,interpolated
2660,1.4642023457229796,interpolated
2661,1.4645076739564984,interpolated
2662,1.464813002190017,interpolated
2663,1.4651183304235358,interpolated
2664,1.4654236586570546,interpolated
2665,1.4657289868905734,interpolated
2666,1.466034315124092,interpolated
2667,1.4663396433576108,interpolated
2668,1.4666449715911296,interpolated
2669,1.4669502998246484,interpolated
2670,1.4672556280581672,interpolated
2671,1.4675609562916858,interpolated
2672,1.4678662845252046,interpolated
2673,1.4681716127587234,interpolated
2674,1.4684769409922422,interpolated
2675,1.4687822692257608,interpolated
2676,1.4690875974592796,interpolated
2677,1.4693929256927984,interpolated
2678,1.4696982539263173,interpolated
2679,1.4700035821598358,interpolated
2680,1.4703089103933547,interpolated
2681,1.4706142386268735,interpolated
2682,1.4709195668603923,interpolated
2683,1.471224895093911,interpolated
2684,1.4715302233274297,interpolated
2685,1.4718355515609485,interpolated
2686,1.4721408797944673,interpolated
2687,1.472446208027986,interpolated
2688,1.4727515362615047,interpolated
2689,1.4730568644950235,interpolated
2690,1.4733621927285423,interpolated
2691,1.473667520962061,interpolated
2692,1.47397284919558,interpolated
2693,1.4742781774290985,interpolated
2694,1.4745835056626173,interpolated
2695,1.4748888338961361,interpolated
2696,1.475194162129655,interpolated
2697,1.4754994903631735,interpolated
2698,1.4758048185966923,interpolated
2699,1.4761101468302111,interpolated
2700,1.47641547506373,interpolated
2701,1.4767208032972485,interpolated
2702,1.4770261315307673,interpolated
2703,1.4773314597642861,interpolated
2704,1.477636787997805,interpolated
2705,1.4779421162313238,interpolated
2706,1.4782474444648424,interpolated
2707,1.4785527726983612,interpolated
2708,1.47885810093188,interpolated
2709,1.4791634291653988,interpolated
2710,1.4794687573989174,interpolated
2711,1.4797740856324362,interpolated
2712,1.480079413865955,interpolated
2713,1.4803847420994738,interpolated
2714,1.4806900703329924,interpolated
2715,1.4809953985665112,interpolated
2716,1.48130072680003,interpolated
2717,1.4816060550335488,interpolated
2718,1.4819113832670676,interpolated
2719,1.4822167115005862,interpolated
2720,1.482522039734105,interpolated
2721,1.4828273679676238,interpolated
2722,1.4831326962011426,interpolated
2723,1.4834380244346612,interpolated
2724,1.48374335266818,interpolated
2725,1.4840486809016988,interpolated
2726,1.4843540091352176,interpolated
2727,1.4846593373687365,interpolated
2728,1.484964665602255,interpolated
2729,1.4852699938357738,interpolated
2730,1.4855753220692927,interpolated
2731,1.4858806503028115,interpolated
2732,1.48618597853633,interpolated
2733,1.4864913067698489,interpolated
2734,1.4867966350033677,interpolated
2735,1.4871019632368865,interpolated
2736,1.487407291470405,interpolated
2737,1.4877126197039239,interpolated
2738,1.4880179479374427,quarterly_anchor
2739,1.4883316011252534,interpolated
2740,1.4886452543130642,interpolated
2741,1.488958907500875,interpolated
2742,1.4892725606886856,interpolated
2743,1.4895862138764964,interpolated
2744,1.489899867064307,interpolated
2745,1.4902135202521178,interpolated
2746,1.4905271734399286,interpolated
2747,1.4908408266277393,interpolated
2748,1.49115447981555,interpolated
2749,1.4914681330033608,interpolated
2750,1.4917817861911717,interpolated
2751,1.4920954393789825,interpolated
2752,1.4924090925667932,interpolated
2753,1.492722745754604,interpolated
2754,1.4930363989424147,interpolated
2755,1.4933500521302254,interpolated
2756,1.4936637053180362,interpolated
2757,1.493977358505847,interpolated
2758,1.4942910116936576,interpolated
2759,1.4946046648814684,interpolated
2760,1.494918318069279,interpolated
2761,1.4952319712570898,interpolated
2762,1.4955456244449006,interpolated
2763,1.4958592776327113,interpolated
2764,1.496172930820522,interpolated
2765,1.4964865840083328,interpolated
2766,1.4968002371961435,interpolated
2767,1.4971138903839543,interpolated
2768,1.497427543571765,interpolated
2769,1.4977411967595757,interpolated
2770,1.4980548499473865,interpolated
2771,1.4983685031351972,interpolated
2772,1.498682156323008,interpolated
2773,1.498995809510819,interpolated
2774,1.4993094626986296,interpolated
2775,1.4996231158864404,interpolated
2776,1.499936769074251,interpolated
2777,1.5002504222620618,interpolated
2778,1.5005640754498726,interpolated
2779,1.5008777286376833,interpolated
2780,1.501191381825494,interpolated
2781,1.5015050350133048,interpolated
2782,1.5018186882011155,interpolated
2783,1.5021323413889263,interpolated
2784,1.502445994576737,interpolated
2785,1.5027596477645477,interpolated
2786,1.5030733009523585,interpolated
2787,1.5033869541401692,interpolated
2788,1.50370060732798,interpolated
2789,1.5040142605157907,interpolated
2790,1.5043279137036014,interpolated
2791,1.5046415668914122,interpolated
2792,1.5049552200792229,interpolated
2793,1.5052688732670336,interpolated
2794,1.5055825264548444,interpolated
2795,1.5058961796426553,interpolated
2796,1.506209832830466,interpolated
2797,1.5065234860182768,interpolated
2798,1.5068371392060875,interpolated
2799,1.5071507923938983,interpolated
2800,1.507464445581709,interpolated
2801,1.5077780987695197,interpolated
2802,1.5080917519573305,interpolated
2803,1.5084054051451412,interpolated
2804,1.508719058332952,interpolated
2805,1.5090327115207627,interpolated
2806,1.5093463647085734,interpolated
2807,1.5096600178963842,interpolated
2808,1.509973671084195,interpolated
2809,1.5102873242720056,interpolated
2810,1.5106009774598164,interpolated
2811,1.510914630647627,interpolated
2812,1.5112282838354378,interpolated
2813,1.5115419370232486,interpolated
2814,1.5118555902110593,interpolated
2815,1.51216924339887,interpolated
2816,1.5124828965866808,interpolated
2817,1.5127965497744915,interpolated
2818,1.5131102029623025,interpolated
2819,1.5134238561501132,interpolated
2820,1.513737509337924,interpolated
2821,1.5140511625257347,interpolated
2822,1.5143648157135454,interpolated
2823,1.5146784689013562,interpolated
2824,1.514992122089167,interpolated
2825,1.5153057752769776,interpolated
2826,1.5156194284647884,interpolated
2827,1.515933081652599,interpolated
2828,1.5162467348404098,interpolated
2829,1.5165603880282206,quarterly_anchor
2830,1.5168755576320803,interpolated
2831,1.51719072723594,interpolated
2832,1.5175058968397996,interpolated
2833,1.517821066443659,interpolated
2834,1.5181362360475188,interpolated
2835,1.5184514056513785,interpolated
2836,1.5187665752552382,interpolated
2837,1.5190817448590979,interpolated
2838,1.5193969144629575,interpolated
2839,1.519712084066817,interpolated
2840,1.5200272536706767,interpolated
2841,1.5203424232745364,interpolated
2842,1.520657592878396,interpolated
2843,1.5209727624822558,interpolated
2844,1.5212879320861155,interpolated
2845,1.521603101689975,interpolated
2846,1.5219182712938346,interpolated
2847,1.5222334408976943,interpolated
2848,1.522548610501554,interpolated
2849,1.5228637801054137,interpolated
2850,1.5231789497092734,interpolated
2851,1.5234941193131328,interpolated
2852,1.5238092889169925,interpolated
2853,1.5241244585208522,interpolated
2854,1.524439628124712,interpolated
2855,1.5247547977285716,interpolated
2856,1.5250699673324313,interpolated
2857,1.5253851369362907,interpolated
2858,1.5257003065401504,interpolated
2859,1.5260154761440101,interpolated
2860,1.5263306457478698,interpolated
2861,1.5266458153517295,interpolated
2862,1.5269609849555892,interpolated
2863,1.5272761545594487,interpolated
2864,1.5275913241633083,interpolated
2865,1.527906493767168,interpolated
2866,1.5282216633710277,interpolated
2867,1.5285368329748874,interpolated
2868,1.528852002578747,interpolated
2869,1.5291671721826066,interpolated
2870,1.5294823417864662,interpolated
2871,1.529797511390326,interpolated
2872,1.5301126809941856,interpolated
2873,1.5304278505980453,interpolated
2874,1.530743020201905,interpolated
2875,1.5310581898057645,interpolated
2876,1.5313733594096242,interpolated
2877,1.5316885290134838,interpolated
2878,1.5320036986173435,interpolated
2879,1.5323188682212032,interpolated
2880,1.532634037825063,interpolated
2881,1.5329492074289224,interpolated
2882,1.533264377032782,interpolated
2883,1.5335795466366418,interpolated
2884,1.5338947162405014,interpolated
2885,1.5342098858443611,interpolated
2886,1.5345250554482208,interpolated
2887,1.5348402250520803,interpolated
2888,1.53515539465594,interpolated
2889,1.5354705642597997,interpolated
2890,1.5357857338636594,interpolated
2891,1.536100903467519,interpolated
2892,1.5364160730713787,interpolated
2893,1.5367312426752382,interpolated
2894,1.5370464122790979,interpolated
2895,1.5373615818829576,interpolated
2896,1.5376767514868173,interpolated
2897,1.537991921090677,interpolated
2898,1.5383070906945366,interpolated
2899,1.538622260298396,interpolated
2900,1.5389374299022558,interpolated
2901,1.5392525995061155,interpolated
2902,1.5395677691099752,interpolated
2903,1.5398829387138349,interpolated
2904,1.5401981083176945,interpolated
2905,1.540513277921554,interpolated
2906,1.5408284475254137,interpolated
2907,1.5411436171292734,interpolated
2908,1.541458786733133,interpolated
2909,1.5417739563369928,interpolated
2910,1.5420891259408525,interpolated
2911,1.542404295544712,interpolated
2912,1.5427194651485716,interpolated
2913,1.5430346347524313,interpolated
2914,1.543349804356291,interpolated
2915,1.5436649739601507,interpolated
2916,1.5439801435640104,interpolated
2917,1.5442953131678698,interpolated
2918,1.5446104827717295,interpolated
2919,1.5449256523755892,interpolated
2920,1.545240821979449,quarterly_anchor
2921,1.5455568416903835,interpolated
2922,1.545872861401318,interpolated
2923,1.5461888811122526,interpolated
2924,1.5465049008231873,interpolated
2925,1.546820920534122,interpolated
2926,1.5471369402450563,interpolated
2927,1.547452959955991,interpolated
2928,1.5477689796669256,interpolated
2929,1.5480849993778603,interpolated
2930,1.5484010190887947,interpolated
2931,1.5487170387997293,interpolated
2932,1.549033058510664,interpolated
2933,1.5493490782215984,interpolated
2934,1.549665097932533,interpolated
2935,1.5499811176434677,interpolated
2936,1.5502971373544023,interpolated
2937,1.5506131570653368,interpolated
2938,1.5509291767762714,interpolated
2939,1.551245196487206,interpolated
2940,1.5515612161981407,interpolated
2941,1.5518772359090751,interpolated
2942,1.5521932556200098,interpolated
2943,1.5525092753309444,interpolated
2944,1.5528252950418788,interpolated
2945,1.5531413147528135,interpolated
2946,1.5534573344637481,interpolated
2947,1.5537733541746828,interpolated
2948,1.5540893738856172,interpolated
2949,1.5544053935965518,interpolated
2950,1.5547214133074865,interpolated
2951,1.555037433018421,interpolated
2952,1.5553534527293555,interpolated
2953,1.5556694724402902,interpolated
2954,1.5559854921512248,interpolated
2955,1.5563015118621593,interpolated
2956,1.556617531573094,interpolated
2957,1.5569335512840285,interpolated
2958,1.5572495709949632,interpolated
2959,1.5575655907058976,interpolated
2960,1.5578816104168323,interpolated
2961,1.558197630127767,interpolated
2962,1.5585136498387013,interpolated
2963,1.558829669549636,interpolated
2964,1.5591456892605706,interpolated
2965,1.5594617089715053,interpolated
2966,1.5597777286824397,interpolated
2967,1.5600937483933743,interpolated
2968,1.560409768104309,interpolated
2969,1.5607257878152436,interpolated
2970,1.561041807526178,interpolated
2971,1.5613578272371127,interpolated
2972,1.5616738469480473,interpolated
2973,1.5619898666589818,interpolated
2974,1.5623058863699164,interpolated
2975,1.562621906080851,interpolated
2976,1.5629379257917857,interpolated
2977,1.5632539455027201,interpolated
2978,1.5635699652136548,interpolated
2979,1.5638859849245894,interpolated
2980,1.564202004635524,interpolated
2981,1.5645180243464585,interpolated
2982,1.5648340440573931,interpolated
2983,1.5651500637683278,interpolated
2984,1.5654660834792622,interpolated
2985,1.5657821031901968,interpolated
2986,1.5660981229011315,interpolated
2987,1.5664141426120661,interpolated
2988,1.5667301623230006,interpolated
2989,1.5670461820339352,interpolated
2990,1.5673622017448698,interpolated
2991,1.5676782214558043,interpolated
2992,1.567994241166739,interpolated
2993,1.5683102608776736,interpolated
2994,1.5686262805886082,interpolated
2995,1.5689423002995426,interpolated
2996,1.5692583200104773,interpolated
2997,1.569574339721412,interpolated
2998,1.5698903594323466,interpolated
2999,1.570206379143281,interpolated
3000,1.5705223988542156,interpolated
3001,1.5708384185651503,interpolated
3002,1.5711544382760847,interpolated
3003,1.5714704579870193,interpolated
3004,1.571786477697954,interpolated
3005,1.5721024974088886,interpolated
3006,1.572418517119823,interpolated
3007,1.5727345368307577,interpolated
3008,1.5730505565416923,interpolated
3009,1.573366576252627,interpolated
3010,1.5736825959635614,interpolated
3011,1.573998615674496,quarterly_anchor
3012,1.5743110123784976,interpolated
3013,1.574623409082499,interpolated
3014,1.5749358057865004,interpolated
3015,1.575248202490502,interpolated
3016,1.5755605991945034,interpolated
3017,1.575872995898505,interpolated
3018,1.5761853926025065,interpolated
3019,1.5764977893065077,interpolated
3020,1.5768101860105093,interpolated
3021,1.5771225827145108,interpolated
3022,1.5774349794185123,interpolated
3023,1.5777473761225138,interpolated
3024,1.578059772826515,interpolated
3025,1.5783721695305166,interpolated
3026,1.5786845662345181,interpolated
3027,1.5789969629385197,interpolated
3028,1.579309359642521,interpolated
3029,1.5796217563465225,interpolated
3030,1.579934153050524,interpolated
3031,1.5802465497545255,interpolated
3032,1.580558946458527,interpolated
3033,1.5808713431625283,interpolated
3034,1.5811837398665298,interpolated
3035,1.5814961365705313,interpolated
3036,1.5818085332745329,interpolated
3037,1.5821209299785344,interpolated
3038,1.5824333266825357,interpolated
3039,1.5827457233865372,interpolated
3040,1.5830581200905387,interpolated
3041,1.5833705167945402,interpolated
3042,1.5836829134985417,interpolated
3043,1.583995310202543,interpolated
3044,1.5843077069065445,interpolated
3045,1.584620103610546,interpolated
3046,1.5849325003145476,interpolated
3047,1.585244897018549,interpolated
3048,1.5855572937225504,interpolated
3049,1.585869690426552,interpolated
3050,1.5861820871305534,interpolated
3051,1.586494483834555,interpolated
3052,1.5868068805385565,interpolated
3053,1.5871192772425577,interpolated
3054,1.5874316739465593,interpolated
3055,1.5877440706505608,interpolated
3056,1.5880564673545623,interpolated
3057,1.5883688640585638,interpolated
3058,1.588681260762565,interpolated
3059,1.5889936574665666,interpolated
3060,1.5893060541705681,interpolated
3061,1.5896184508745697,interpolated
3062,1.589930847578571,interpolated
3063,1.5902432442825725,interpolated
3064,1.590555640986574,interpolated
3065,1.5908680376905755,interpolated
3066,1.591180434394577,interpolated
3067,1.5914928310985783,interpolated
3068,1.5918052278025798,interpolated
3069,1.5921176245065813,interpolated
3070,1.5924300212105829,interpolated
3071,1.5927424179145844,interpolated
3072,1.5930548146185857,interpolated
3073,1.5933672113225872,interpolated
3074,1.5936796080265887,interpolated
3075,1.5939920047305902,interpolated
3076,1.5943044014345917,interpolated
3077,1.594616798138593,interpolated
3078,1.5949291948425945,interpolated
3079,1.595241591546596,interpolated
3080,1.5955539882505976,interpolated
3081,1.595866384954599,interpolated
3082,1.5961787816586004,interpolated
3083,1.596491178362602,interpolated
3084,1.5968035750666034,interpolated
3085,1.597115971770605,interpolated
3086,1.5974283684746065,interpolated
3087,1.5977407651786077,interpolated
3088,1.5980531618826093,interpolated
3089,1.5983655585866108,interpolated
3090,1.5986779552906123,interpolated
3091,1.5989903519946136,interpolated
3092,1.599302748698615,interpolated
3093,1.5996151454026166,interpolated
3094,1.5999275421066181,interpolated
3095,1.6002399388106197,interpolated
3096,1.600552335514621,interpolated
3097,1.6008647322186225,interpolated
3098,1.601177128922624,interpolated
3099,1.6014895256266255,interpolated
3100,1.601801922330627,interpolated
3101,1.6021143190346283,interpolated
3102,1.6024267157386298,interpolated
3103,1.6027391124426313,quarterly_anchor
3104,1.603054215943363,interpolated
3105,1.6033693194440946,interpolated
3106,1.6036844229448264,interpolated
3107,1.603999526445558,interpolated
3108,1.6043146299462896,interpolated
3109,1.6046297334470212,interpolated
3110,1.6049448369477528,interpolated
3111,1.6052599404484844,interpolated
3112,1.6055750439492162,interpolated
3113,1.6058901474499478,interpolated
3114,1.6062052509506795,interpolated
3115,1.606520354451411,interpolated
3116,1.6068354579521427,interpolated
3117,1.6071505614528745,interpolated
3118,1.607465664953606,interpolated
3119,1.6077807684543377,interpolated
3120,1.6080958719550693,interpolated
3121,1.608410975455801,interpolated
3122,1.6087260789565327,interpolated
3123,1.6090411824572644,interpolated
3124,1.609356285957996,interpolated
3125,1.6096713894587276,interpolated
3126,1.6099864929594592,interpolated
3127,1.6103015964601908,interpolated
3128,1.6106166999609226,interpolated
3129,1.6109318034616542,interpolated
3130,1.6112469069623858,interpolated
3131,1.6115620104631174,interpolated
3132,1.611877113963849,interpolated
3133,1.6121922174645809,interpolated
3134,1.6125073209653125,interpolated
3135,1.612822424466044,interpolated
3136,1.6131375279667757,interpolated
3137,1.6134526314675073,interpolated
3138,1.613767734968239,interpolated
3139,1.6140828384689707,interpolated
3140,1.6143979419697023,interpolated
3141,1.614713045470434,interpolated
3142,1.6150281489711655,interpolated
3143,1.6153432524718971,interpolated
3144,1.615658355972629,interpolated
3145,1.6159734594733606,interpolated
3146,1.6162885629740922,interpolated
3147,1.6166036664748238,interpolated
3148,1.6169187699755554,interpolated
3149,1.6172338734762872,interpolated
3150,1.6175489769770188,interpolated
3151,1.6178640804777504,interpolated
3152,1.618179183978482,interpolated
3153,1.6184942874792136,interpolated
3154,1.6188093909799455,interpolated
3155,1.619124494480677,interpolated
3156,1.6194395979814087,interpolated
3157,1.6197547014821403,interpolated
3158,1.620069804982872,interpolated
3159,1.6203849084836035,interpolated
3160,1.6207000119843353,interpolated
3161,1.621015115485067,interpolated
3162,1.6213302189857985,interpolated
3163,1.6216453224865301,interpolated
3164,1.6219604259872618,interpolated
3165,1.6222755294879936,interpolated
3166,1.6225906329887252,interpolated
3167,1.6229057364894568,interpolated
3168,1.6232208399901884,interpolated
3169,1.62353594349092,interpolated
3170,1.6238510469916518,interpolated
3171,1.6241661504923834,interpolated
3172,1.624481253993115,interpolated
3173,1.6247963574938467,interpolated
3174,1.6251114609945783,interpolated
3175,1.6254265644953099,interpolated
3176,1.6257416679960417,interpolated
3177,1.6260567714967733,interpolated
3178,1.626371874997505,interpolated
3179,1.6266869784982365,interpolated
3180,1.6270020819989681,interpolated
3181,1.6273171854997,interpolated
3182,1.6276322890004316,interpolated
3183,1.6279473925011632,interpolated
3184,1.6282624960018948,interpolated
3185,1.6285775995026264,interpolated
3186,1.6288927030033582,interpolated
3187,1.6292078065040898,interpolated
3188,1.6295229100048214,interpolated
3189,1.629838013505553,interpolated
3190,1.6301531170062846,interpolated
3191,1.6304682205070162,interpolated
3192,1.630783324007748,interpolated
3193,1.6310984275084797,interpolated
3194,1.6314135310092113,quarterly_anchor
3195,1.6317247189271895,interpolated
3196,1.6320359068451677,interpolated
3197,1.6323470947631458,interpolated
3198,1.632658282681124,interpolated
3199,1.6329694705991022,interpolated
3200,1.6332806585170805,interpolated
3201,1.6335918464350587,interpolated
3202,1.6339030343530367,interpolated
3203,1.634214222271015,interpolated
3204,1.6345254101889932,interpolated
3205,1.6348365981069715,interpolated
3206,1.6351477860249495,interpolated
3207,1.6354589739429277,interpolated
3208,1.635770161860906,interpolated
3209,1.6360813497788842,interpolated
3210,1.6363925376968624,interpolated
3211,1.6367037256148405,interpolated
3212,1.6370149135328187,interpolated
3213,1.637326101450797,interpolated
3214,1.6376372893687752,interpolated
3215,1.6379484772867534,interpolated
3216,1.6382596652047314,interpolated
3217,1.6385708531227097,interpolated
3218,1.638882041040688,interpolated
3219,1.6391932289586661,interpolated
3220,1.6395044168766444,interpolated
3221,1.6398156047946224,interpolated
3222,1.6401267927126006,interpolated
3223,1.6404379806305789,interpolated
3224,1.6407491685485571,interpolated
3225,1.6410603564665354,interpolated
3226,1.6413715443845134,interpolated
3227,1.6416827323024916,interpolated
3228,1.6419939202204699,interpolated
3229,1.642305108138448,interpolated
3230,1.6426162960564261,interpolated
3231,1.6429274839744044,interpolated
3232,1.6432386718923826,interpolated
3233,1.6435498598103608,interpolated
3234,1.643861047728339,interpolated
3235,1.644172235646317,interpolated
3236,1.6444834235642953,interpolated
3237,1.6447946114822736,interpolated
3238,1.6451057994002518,interpolated
3239,1.64541698731823,interpolated
3240,1.645728175236208,interpolated
3241,1.6460393631541863,interpolated
3242,1.6463505510721645,interpolated
3243,1.6466617389901428,interpolated
3244,1.646972926908121,interpolated
3245,1.647284114826099,interpolated
3246,1.6475953027440773,interpolated
3247,1.6479064906620555,interpolated
3248,1.6482176785800338,interpolated
3249,1.648528866498012,interpolated
3250,1.64884005441599,interpolated
3251,1.6491512423339683,interpolated
3252,1.6494624302519465,interpolated
3253,1.6497736181699247,interpolated
3254,1.6500848060879028,interpolated
3255,1.650395994005881,interpolated
3256,1.6507071819238592,interpolated
3257,1.6510183698418375,interpolated
3258,1.6513295577598157,interpolated
3259,1.6516407456777937,interpolated
3260,1.651951933595772,interpolated
3261,1.6522631215137502,interpolated
3262,1.6525743094317284,interpolated
3263,1.6528854973497067,interpolated
3264,1.6531966852676847,interpolated
3265,1.653507873185663,interpolated
3266,1.6538190611036412,interpolated
3267,1.6541302490216194,interpolated
3268,1.6544414369395977,interpolated
3269,1.6547526248575757,interpolated
3270,1.655063812775554,interpolated
3271,1.6553750006935322,interpolated
3272,1.6556861886115104,interpolated
3273,1.6559973765294886,interpolated
3274,1.6563085644474667,interpolated
3275,1.656619752365445,interpolated
3276,1.6569309402834231,interpolated
3277,1.6572421282014014,interpolated
3278,1.6575533161193794,interpolated
3279,1.6578645040373576,interpolated
3280,1.6581756919553359,interpolated
3281,1.6584868798733141,interpolated
3282,1.6587980677912924,interpolated
3283,1.6591092557092704,interpolated
3284,1.6594204436272486,interpolated
3285,1.6597316315452268,quarterly_anchor
3286,1.6600416837220966,interpolated
3287,1.6603517358989663,interpolated
3288,1.660661788075836,interpolated
3289,1.660971840252706,interpolated
3290,1.6612818924295758,interpolated
3291,1.6615919446064455,interpolated
3292,1.6619019967833153,interpolated
3293,1.662212048960185,interpolated
3294,1.6625221011370548,interpolated
3295,1.6628321533139245,interpolated
3296,1.6631422054907943,interpolated
3297,1.6634522576676642,interpolated
3298,1.663762309844534,interpolated
3299,1.6640723620214037,interpolated
3300,1.6643824141982735,interpolated
3301,1.6646924663751432,interpolated
3302,1.665002518552013,interpolated
3303,1.6653125707288827,interpolated
3304,1.6656226229057527,interpolated
3305,1.6659326750826224,interpolated
3306,1.6662427272594922,interpolated
3307,1.666552779436362,interpolated
3308,1.6668628316132317,interpolated
3309,1.6671728837901014,interpolated
3310,1.6674829359669712,interpolated
3311,1.667792988143841,interpolated
3312,1.6681030403207109,interpolated
3313,1.6684130924975806,interpolated
3314,1.6687231446744504,interpolated
3315,1.6690331968513201,interpolated
3316,1.6693432490281899,interpolated
3317,1.6696533012050596,interpolated
3318,1.6699633533819294,interpolated
3319,1.670273405558799,interpolated
3320,1.670583457735669,interpolated
3321,1.6708935099125388,interpolated
3322,1.6712035620894086,interpolated
3323,1.6715136142662783,interpolated
3324,1.671823666443148,interpolated
3325,1.6721337186200178,interpolated
3326,1.6724437707968876,interpolated
3327,1.6727538229737575,interpolated
3328,1.6730638751506273,interpolated
3329,1.673373927327497,interpolated
3330,1.6736839795043668,interpolated
3331,1.6739940316812365,interpolated
3332,1.6743040838581063,interpolated
3333,1.674614136034976,interpolated
3334,1.6749241882118457,interpolated
3335,1.6752342403887157,interpolated
3336,1.6755442925655855,interpolated
3337,1.6758543447424552,interpolated
3338,1.676164396919325,interpolated
3339,1.6764744490961947,interpolated
3340,1.6767845012730644,interpolated
3341,1.6770945534499342,interpolated
3342,1.6774046056268042,interpolated
3343,1.677714657803674,interpolated
3344,1.6780247099805436,interpolated
3345,1.6783347621574134,interpolated
3346,1.6786448143342831,interpolated
3347,1.6789548665111529,interpolated
3348,1.6792649186880226,interpolated
3349,1.6795749708648924,interpolated
3350,1.6798850230417623,interpolated
3351,1.680195075218632,interpolated
3352,1.6805051273955018,interpolated
3353,1.6808151795723716,interpolated
3354,1.6811252317492413,interpolated
3355,1.681435283926111,interpolated
3356,1.6817453361029808,interpolated
3357,1.6820553882798506,interpolated
3358,1.6823654404567205,interpolated
3359,1.6826754926335903,interpolated
3360,1.68298554481046,interpolated
3361,1.6832955969873298,interpolated
3362,1.6836056491641995,interpolated
3363,1.6839157013410693,interpolated
3364,1.684225753517939,interpolated
3365,1.684535805694809,interpolated
3366,1.6848458578716787,interpolated
3367,1.6851559100485485,interpolated
3368,1.6854659622254182,interpolated
3369,1.685776014402288,interpolated
3370,1.6860860665791577,interpolated
3371,1.6863961187560275,interpolated
3372,1.6867061709328972,interpolated
3373,1.6870162231097672,interpolated
3374,1.687326275286637,interpolated
3375,1.6876363274635067,interpolated
3376,1.6879463796403764,quarterly_anchor
3377,1.6882481135253573,interpolated
3378,1.6885498474103382,interpolated
3379,1.688851581295319,interpolated
3380,1.6891533151802998,interpolated
3381,1.6894550490652807,interpolated
3382,1.6897567829502615,interpolated
3383,1.6900585168352424,interpolated
3384,1.6903602507202233,interpolated
3385,1.6906619846052042,interpolated
3386,1.6909637184901851,interpolated
3387,1.6912654523751658,interpolated
3388,1.6915671862601467,interpolated
3389,1.6918689201451276,interpolated
3390,1.6921706540301085,interpolated
3391,1.6924723879150894,interpolated
3392,1.6927741218000703,interpolated
3393,1.6930758556850511,interpolated
3394,1.6933775895700318,interpolated
3395,1.6936793234550127,interpolated
3396,1.6939810573399936,interpolated
3397,1.6942827912249745,interpolated
3398,1.6945845251099554,interpolated
3399,1.6948862589949363,interpolated
3400,1.6951879928799172,interpolated
3401,1.6954897267648978,interpolated
3402,1.6957914606498787,interpolated
3403,1.6960931945348596,interpolated
3404,1.6963949284198405,interpolated
3405,1.6966966623048214,interpolated
3406,1.6969983961898023,interpolated
3407,1.6973001300747832,interpolated
3408,1.6976018639597639,interpolated
3409,1.6979035978447448,interpolated
3410,1.6982053317297257,interpolated
3411,1.6985070656147065,interpolated
3412,1.6988087994996874,interpolated
3413,1.6991105333846683,interpolated
3414,1.6994122672696492,interpolated
3415,1.69971400115463,interpolated
3416,1.7000157350396108,interpolated
3417,1.7003174689245917,interpolated
3418,1.7006192028095726,interpolated
3419,1.7009209366945535,interpolated
3420,1.7012226705795344,interpolated
3421,1.7015244044645152,interpolated
3422,1.701826138349496,interpolated
3423,1.7021278722344768,interpolated
3424,1.7024296061194577,interpolated
3425,1.7027313400044386,interpolated
3426,1.7030330738894195,interpolated
3427,1.7033348077744004,interpolated
3428,1.7036365416593813,interpolated
3429,1.7039382755443622,interpolated
3430,1.7042400094293428,interpolated
3431,1.7045417433143237,interpolated
