days_ahead,rmse_quarterly,rmse_daily,rmse_base,rmse_interpolated
1818,NA,NA,NA,1.2338688971100444
1819,NA,NA,NA,1.2341022425346844
1820,NA,NA,NA,1.2343355879593243
1821,NA,NA,NA,1.2345689333839645
1822,NA,NA,NA,1.2348022788086044
1823,NA,NA,NA,1.2350356242332443
1824,NA,NA,NA,1.2352689696578842
1825,1.2355023150825242,NA,1.2355023150825242,1.2355023150825242
1826,NA,NA,NA,1.2357422053002418
1827,NA,NA,NA,1.2359820955179595
1828,NA,NA,NA,1.236221985735677
1829,NA,NA,NA,1.2364618759533947
1830,NA,NA,NA,1.2367017661711124
1831,NA,NA,NA,1.23694165638883
1832,NA,NA,NA,1.2371815466065477
1833,NA,NA,NA,1.2374214368242653
1834,NA,NA,NA,1.237661327041983
1835,NA,NA,NA,1.2379012172597006
1836,NA,NA,NA,1.2381411074774182
1837,NA,NA,NA,1.2383809976951359
1838,NA,NA,NA,1.2386208879128535
1839,NA,NA,NA,1.2388607781305712
1840,NA,NA,NA,1.2391006683482888
1841,NA,NA,NA,1.2393405585660064
1842,NA,NA,NA,1.239580448783724
1843,NA,NA,NA,1.2398203390014417
1844,NA,NA,NA,1.2400602292191594
1845,NA,NA,NA,1.240300119436877
1846,NA,NA,NA,1.2405400096545947
1847,NA,NA,NA,1.2407798998723123
1848,NA,NA,NA,1.2410197900900302
1849,NA,NA,NA,1.2412596803077478
1850,NA,NA,NA,1.2414995705254654
1851,NA,NA,NA,1.241739460743183
1852,NA,NA,NA,1.2419793509609007
1853,NA,NA,NA,1.2422192411786184
1854,NA,NA,NA,1.242459131396336
1855,NA,NA,NA,1.2426990216140537
1856,NA,NA,NA,1.2429389118317713
1857,NA,NA,NA,1.243178802049489
1858,NA,NA,NA,1.2434186922672066
1859,NA,NA,NA,1.2436585824849242
1860,NA,NA,NA,1.2438984727026419
1861,NA,NA,NA,1.2441383629203595
1862,NA,NA,NA,1.2443782531380772
1863,NA,NA,NA,1.2446181433557948
1864,NA,NA,NA,1.2448580335735124
1865,NA,NA,NA,1.24509792379123
1866,NA,NA,NA,1.2453378140089477
1867,NA,NA,NA,1.2455777042266654
1868,NA,NA,NA,1.245817594444383
1869,NA,NA,NA,1.2460574846621006
1870,NA,NA,NA,1.2462973748798183
1871,NA,NA,NA,1.246537265097536
1872,NA,NA,NA,1.2467771553152536
1873,NA,NA,NA,1.2470170455329712
1874,NA,NA,NA,1.2472569357506889
1875,NA,NA,NA,1.2474968259684065
1876,NA,NA,NA,1.2477367161861241
1877,NA,NA,NA,1.2479766064038418
1878,NA,NA,NA,1.2482164966215594
1879,NA,NA,NA,1.248456386839277
1880,NA,NA,NA,1.2486962770569947
1881,NA,NA,NA,1.2489361672747123
1882,NA,NA,NA,1.24917605749243
1883,NA,NA,NA,1.2494159477101476
1884,NA,NA,NA,1.2496558379278653
1885,NA,NA,NA,1.249895728145583
1886,NA,NA,NA,1.2501356183633006
1887,NA,NA,NA,1.2503755085810182
1888,NA,NA,NA,1.2506153987987358
1889,NA,NA,NA,1.2508552890164535
1890,NA,NA,NA,1.2510951792341711
1891,NA,NA,NA,1.2513350694518888
1892,NA,NA,NA,1.2515749596696064
1893,NA,NA,NA,1.251814849887324
1894,NA,NA,NA,1.252054740105042
1895,NA,NA,NA,1.2522946303227596
1896,NA,NA,NA,1.2525345205404772
1897,NA,NA,NA,1.2527744107581948
1898,NA,NA,NA,1.2530143009759125
1899,NA,NA,NA,1.2532541911936301
1900,NA,NA,NA,1.2534940814113478
1901,NA,NA,NA,1.2537339716290654
1902,NA,NA,NA,1.253973861846783
1903,NA,NA,NA,1.2542137520645007
1904,NA,NA,NA,1.2544536422822183
1905,NA,NA,NA,1.254693532499936
1906,NA,NA,NA,1.2549334227176536
1907,NA,NA,NA,1.2551733129353713
1908,NA,NA,NA,1.255413203153089
1909,NA,NA,NA,1.2556530933708066
1910,NA,NA,NA,1.2558929835885242
1911,NA,NA,NA,1.2561328738062418
1912,NA,NA,NA,1.2563727640239595
1913,NA,NA,NA,1.2566126542416771
1914,NA,NA,NA,1.2568525444593948
1915,NA,NA,NA,1.2570924346771124
1916,1.25733232489483,NA,1.25733232489483,1.25733232489483
1917,NA,NA,NA,1.25757760670869
1918,NA,NA,NA,1.2578228885225495
1919,NA,NA,NA,1.2580681703364094
1920,NA,NA,NA,1.258313452150269
1921,NA,NA,NA,1.2585587339641289
1922,NA,NA,NA,1.2588040157779887
1923,NA,NA,NA,1.2590492975918484
1924,NA,NA,NA,1.2592945794057082
1925,NA,NA,NA,1.259539861219568
1926,NA,NA,NA,1.2597851430334277
1927,NA,NA,NA,1.2600304248472876
1928,NA,NA,NA,1.2602757066611472
1929,NA,NA,NA,1.260520988475007
1930,NA,NA,NA,1.260766270288867
1931,NA,NA,NA,1.2610115521027265
1932,NA,NA,NA,1.2612568339165864
1933,NA,NA,NA,1.2615021157304462
1934,NA,NA,NA,1.2617473975443059
1935,NA,NA,NA,1.2619926793581657
1936,NA,NA,NA,1.2622379611720254
1937,NA,NA,NA,1.2624832429858852
1938,NA,NA,NA,1.262728524799745
1939,NA,NA,NA,1.2629738066136047
1940,NA,NA,NA,1.2632190884274646
1941,NA,NA,NA,1.2634643702413242
1942,NA,NA,NA,1.263709652055184
1943,NA,NA,NA,1.263954933869044
1944,NA,NA,NA,1.2642002156829035
1945,NA,NA,NA,1.2644454974967634
1946,NA,NA,NA,1.2646907793106232
1947,NA,NA,NA,1.2649360611244829
1948,NA,NA,NA,1.2651813429383427
1949,NA,NA,NA,1.2654266247522024
1950,NA,NA,NA,1.2656719065660622
1951,NA,NA,NA,1.265917188379922
1952,NA,NA,NA,1.2661624701937817
1953,NA,NA,NA,1.2664077520076416
1954,NA,NA,NA,1.2666530338215014
1955,NA,NA,NA,1.266898315635361
1956,NA,NA,NA,1.267143597449221
1957,NA,NA,NA,1.2673888792630805
1958,NA,NA,NA,1.2676341610769404
1959,NA,NA,NA,1.2678794428908002
1960,NA,NA,NA,1.2681247247046599
1961,NA,NA,NA,1.2683700065185197
1962,NA,NA,NA,1.2686152883323794
1963,NA,NA,NA,1.2688605701462392
1964,NA,NA,NA,1.269105851960099
1965,NA,NA,NA,1.2693511337739587
1966,NA,NA,NA,1.2695964155878185
1967,NA,NA,NA,1.2698416974016784
1968,NA,NA,NA,1.270086979215538
1969,NA,NA,NA,1.270332261029398
1970,NA,NA,NA,1.2705775428432575
1971,NA,NA,NA,1.2708228246571174
1972,NA,NA,NA,1.2710681064709772
1973,NA,NA,NA,1.2713133882848369
1974,NA,NA,NA,1.2715586700986967
1975,NA,NA,NA,1.2718039519125566
1976,NA,NA,NA,1.2720492337264162
1977,NA,NA,NA,1.272294515540276
1978,NA,NA,NA,1.2725397973541357
1979,NA,NA,NA,1.2727850791679955
1980,NA,NA,NA,1.2730303609818554
1981,NA,NA,NA,1.273275642795715
1982,NA,NA,NA,1.273520924609575
1983,NA,NA,NA,1.2737662064234347
1984,NA,NA,NA,1.2740114882372944
1985,NA,NA,NA,1.2742567700511542
1986,NA,NA,NA,1.2745020518650139
1987,NA,NA,NA,1.2747473336788737
1988,NA,NA,NA,1.2749926154927336
1989,NA,NA,NA,1.2752378973065932
1990,NA,NA,NA,1.275483179120453
1991,NA,NA,NA,1.2757284609343127
1992,NA,NA,NA,1.2759737427481725
1993,NA,NA,NA,1.2762190245620324
1994,NA,NA,NA,1.276464306375892
1995,NA,NA,NA,1.2767095881897519
1996,NA,NA,NA,1.2769548700036117
1997,NA,NA,NA,1.2772001518174714
1998,NA,NA,NA,1.2774454336313312
1999,NA,NA,NA,1.2776907154451909
2000,NA,NA,NA,1.2779359972590507
2001,NA,NA,NA,1.2781812790729106
2002,NA,NA,NA,1.2784265608867702
2003,NA,NA,NA,1.27867184270063
2004,NA,NA,NA,1.27891712451449
2005,NA,NA,NA,1.2791624063283495
2006,NA,NA,NA,1.2794076881422094
2007,NA,NA,NA,1.279652969956069
2008,1.2798982517699289,NA,1.2798982517699289,1.2798982517699289
2009,NA,NA,NA,1.2801540390616513
2010,NA,NA,NA,1.2804098263533734
2011,NA,NA,NA,1.2806656136450958
2012,NA,NA,NA,1.280921400936818
2013,NA,NA,NA,1.2811771882285403
2014,NA,NA,NA,1.2814329755202625
2015,NA,NA,NA,1.2816887628119848
2016,NA,NA,NA,1.281944550103707
2017,NA,NA,NA,1.2822003373954294
2018,NA,NA,NA,1.2824561246871518
2019,NA,NA,NA,1.282711911978874
2020,NA,NA,NA,1.2829676992705963
2021,NA,NA,NA,1.2832234865623184
2022,NA,NA,NA,1.2834792738540408
2023,NA,NA,NA,1.283735061145763
2024,NA,NA,NA,1.2839908484374853
2025,NA,NA,NA,1.2842466357292077
2026,NA,NA,NA,1.2845024230209299
2027,NA,NA,NA,1.2847582103126522
2028,NA,NA,NA,1.2850139976043744
2029,NA,NA,NA,1.2852697848960968
2030,NA,NA,NA,1.285525572187819
2031,NA,NA,NA,1.2857813594795413
2032,NA,NA,NA,1.2860371467712635
2033,NA,NA,NA,1.2862929340629858
2034,NA,NA,NA,1.2865487213547082
2035,NA,NA,NA,1.2868045086464304
2036,NA,NA,NA,1.2870602959381527
2037,NA,NA,NA,1.287316083229875
2038,NA,NA,NA,1.2875718705215973
2039,NA,NA,NA,1.2878276578133194
2040,NA,NA,NA,1.2880834451050418
2041,NA,NA,NA,1.288339232396764
2042,NA,NA,NA,1.2885950196884863
2043,NA,NA,NA,1.2888508069802087
2044,NA,NA,NA,1.2891065942719309
2045,NA,NA,NA,1.2893623815636532
2046,NA,NA,NA,1.2896181688553754
2047,NA,NA,NA,1.2898739561470978
2048,NA,NA,NA,1.29012974343882
2049,NA,NA,NA,1.2903855307305423
2050,NA,NA,NA,1.2906413180222647
2051,NA,NA,NA,1.2908971053139868
2052,NA,NA,NA,1.2911528926057092
2053,NA,NA,NA,1.2914086798974314
2054,NA,NA,NA,1.2916644671891537
2055,NA,NA,NA,1.2919202544808759
2056,NA,NA,NA,1.2921760417725983
2057,NA,NA,NA,1.2924318290643204
2058,NA,NA,NA,1.2926876163560428
2059,NA,NA,NA,1.2929434036477652
2060,NA,NA,NA,1.2931991909394873
2061,NA,NA,NA,1.2934549782312097
2062,NA,NA,NA,1.2937107655229318
2063,NA,NA,NA,1.2939665528146542
2064,NA,NA,NA,1.2942223401063764
2065,NA,NA,NA,1.2944781273980988
2066,NA,NA,NA,1.2947339146898211
2067,NA,NA,NA,1.2949897019815433
2068,NA,NA,NA,1.2952454892732657
2069,NA,NA,NA,1.2955012765649878
2070,NA,NA,NA,1.2957570638567102
2071,NA,NA,NA,1.2960128511484323
2072,NA,NA,NA,1.2962686384401547
2073,NA,NA,NA,1.2965244257318769
2074,NA,NA,NA,1.2967802130235992
2075,NA,NA,NA,1.2970360003153216
2076,NA,NA,NA,1.2972917876070438
2077,NA,NA,NA,1.2975475748987662
2078,NA,NA,NA,1.2978033621904883
2079,NA,NA,NA,1.2980591494822107
2080,NA,NA,NA,1.2983149367739328
2081,NA,NA,NA,1.2985707240656552
2082,NA,NA,NA,1.2988265113573774
2083,NA,NA,NA,1.2990822986490997
2084,NA,NA,NA,1.2993380859408221
2085,NA,NA,NA,1.2995938732325443
2086,NA,NA,NA,1.2998496605242666
2087,NA,NA,NA,1.3001054478159888
2088,NA,NA,NA,1.3003612351077112
2089,NA,NA,NA,1.3006170223994333
2090,NA,NA,NA,1.3008728096911557
2091,NA,NA,NA,1.301128596982878
2092,NA,NA,NA,1.3013843842746002
2093,NA,NA,NA,1.3016401715663226
2094,NA,NA,NA,1.3018959588580448
2095,NA,NA,NA,1.3021517461497671
2096,NA,NA,NA,1.3024075334414893
2097,NA,NA,NA,1.3026633207332117
2098,NA,NA,NA,1.3029191080249338
2099,1.3031748953166562,NA,1.3031748953166562,1.3031748953166562
2100,NA,NA,NA,1.303441297524515
2101,NA,NA,NA,1.3037076997323738
2102,NA,NA,NA,1.3039741019402327
2103,NA,NA,NA,1.3042405041480916
2104,NA,NA,NA,1.3045069063559502
2105,NA,NA,NA,1.3047733085638091
2106,NA,NA,NA,1.305039710771668
2107,NA,NA,NA,1.3053061129795267
2108,NA,NA,NA,1.3055725151873856
2109,NA,NA,NA,1.3058389173952445
2110,NA,NA,NA,1.3061053196031032
2111,NA,NA,NA,1.306371721810962
2112,NA,NA,NA,1.306638124018821
2113,NA,NA,NA,1.3069045262266799
2114,NA,NA,NA,1.3071709284345385
2115,NA,NA,NA,1.3074373306423974
2116,NA,NA,NA,1.3077037328502563
2117,NA,NA,NA,1.307970135058115
2118,NA,NA,NA,1.3082365372659739
2119,NA,NA,NA,1.3085029394738328
2120,NA,NA,NA,1.3087693416816915
2121,NA,NA,NA,1.3090357438895504
2122,NA,NA,NA,1.3093021460974092
2123,NA,NA,NA,1.309568548305268
2124,NA,NA,NA,1.3098349505131268
2125,NA,NA,NA,1.3101013527209857
2126,NA,NA,NA,1.3103677549288444
2127,NA,NA,NA,1.3106341571367033
2128,NA,NA,NA,1.3109005593445622
2129,NA,NA,NA,1.3111669615524209
2130,NA,NA,NA,1.3114333637602797
2131,NA,NA,NA,1.3116997659681386
2132,NA,NA,NA,1.3119661681759973
2133,NA,NA,NA,1.3122325703838562
2134,NA,NA,NA,1.312498972591715
2135,NA,NA,NA,1.312765374799574
2136,NA,NA,NA,1.3130317770074327
2137,NA,NA,NA,1.3132981792152916
2138,NA,NA,NA,1.3135645814231505
2139,NA,NA,NA,1.3138309836310091
2140,NA,NA,NA,1.314097385838868
2141,NA,NA,NA,1.314363788046727
2142,NA,NA,NA,1.3146301902545856
2143,NA,NA,NA,1.3148965924624445
2144,NA,NA,NA,1.3151629946703034
2145,NA,NA,NA,1.315429396878162
2146,NA,NA,NA,1.315695799086021
2147,NA,NA,NA,1.3159622012938799
2148,NA,NA,NA,1.3162286035017385
2149,NA,NA,NA,1.3164950057095974
2150,NA,NA,NA,1.3167614079174563
2151,NA,NA,NA,1.317027810125315
2152,NA,NA,NA,1.317294212333174
2153,NA,NA,NA,1.3175606145410328
2154,NA,NA,NA,1.3178270167488915
2155,NA,NA,NA,1.3180934189567504
2156,NA,NA,NA,1.3183598211646093
2157,NA,NA,NA,1.3186262233724682
2158,NA,NA,NA,1.3188926255803268
2159,NA,NA,NA,1.3191590277881857
2160,NA,NA,NA,1.3194254299960446
2161,NA,NA,NA,1.3196918322039033
2162,NA,NA,NA,1.3199582344117622
2163,NA,NA,NA,1.320224636619621
2164,NA,NA,NA,1.3204910388274798
2165,NA,NA,NA,1.3207574410353387
2166,NA,NA,NA,1.3210238432431975
2167,NA,NA,NA,1.3212902454510562
2168,NA,NA,NA,1.3215566476589151
2169,NA,NA,NA,1.321823049866774
2170,NA,NA,NA,1.3220894520746327
2171,NA,NA,NA,1.3223558542824916
2172,NA,NA,NA,1.3226222564903505
2173,NA,NA,NA,1.3228886586982092
2174,NA,NA,NA,1.323155060906068
2175,NA,NA,NA,1.323421463113927
2176,NA,NA,NA,1.3236878653217856
2177,NA,NA,NA,1.3239542675296445
2178,NA,NA,NA,1.3242206697375034
2179,NA,NA,NA,1.3244870719453623
2180,NA,NA,NA,1.324753474153221
2181,NA,NA,NA,1.3250198763610799
2182,NA,NA,NA,1.3252862785689388
2183,NA,NA,NA,1.3255526807767974
2184,NA,NA,NA,1.3258190829846563
2185,NA,NA,NA,1.3260854851925152
2186,NA,NA,NA,1.326351887400374
2187,NA,NA,NA,1.3266182896082328
2188,NA,NA,NA,1.3268846918160917
2189,NA,NA,NA,1.3271510940239504
2190,1.3274174962318093,NA,1.3274174962318093,1.3274174962318093
2191,NA,NA,NA,1.327692666224592
2192,NA,NA,NA,1.3279678362173748
2193,NA,NA,NA,1.3282430062101573
2194,NA,NA,NA,1.32851817620294
2195,NA,NA,NA,1.3287933461957229
2196,NA,NA,NA,1.3290685161885056
2197,NA,NA,NA,1.3293436861812882
2198,NA,NA,NA,1.329618856174071
2199,NA,NA,NA,1.3298940261668537
2200,NA,NA,NA,1.3301691961596365
2201,NA,NA,NA,1.330444366152419
2202,NA,NA,NA,1.3307195361452018
2203,NA,NA,NA,1.3309947061379845
2204,NA,NA,NA,1.3312698761307673
2205,NA,NA,NA,1.3315450461235498
2206,NA,NA,NA,1.3318202161163326
2207,NA,NA,NA,1.3320953861091154
2208,NA,NA,NA,1.3323705561018981
2209,NA,NA,NA,1.3326457260946807
2210,NA,NA,NA,1.3329208960874634
2211,NA,NA,NA,1.3331960660802462
2212,NA,NA,NA,1.333471236073029
2213,NA,NA,NA,1.3337464060658115
2214,NA,NA,NA,1.3340215760585943
2215,NA,NA,NA,1.334296746051377
2216,NA,NA,NA,1.3345719160441598
2217,NA,NA,NA,1.3348470860369424
2218,NA,NA,NA,1.3351222560297251
2219,NA,NA,NA,1.3353974260225079
2220,NA,NA,NA,1.3356725960152906
2221,NA,NA,NA,1.3359477660080734
2222,NA,NA,NA,1.336222936000856
2223,NA,NA,NA,1.3364981059936387
2224,NA,NA,NA,1.3367732759864215
2225,NA,NA,NA,1.3370484459792042
2226,NA,NA,NA,1.3373236159719868
2227,NA,NA,NA,1.3375987859647696
2228,NA,NA,NA,1.3378739559575523
2229,NA,NA,NA,1.338149125950335
2230,NA,NA,NA,1.3384242959431176
2231,NA,NA,NA,1.3386994659359004
2232,NA,NA,NA,1.3389746359286832
2233,NA,NA,NA,1.339249805921466
2234,NA,NA,NA,1.3395249759142485
2235,NA,NA,NA,1.3398001459070312
2236,NA,NA,NA,1.340075315899814
2237,NA,NA,NA,1.3403504858925968
2238,NA,NA,NA,1.3406256558853793
2239,NA,NA,NA,1.340900825878162
2240,NA,NA,NA,1.3411759958709448
2241,NA,NA,NA,1.3414511658637276
2242,NA,NA,NA,1.3417263358565101
2243,NA,NA,NA,1.342001505849293
2244,NA,NA,NA,1.3422766758420757
2245,NA,NA,NA,1.3425518458348584
2246,NA,NA,NA,1.342827015827641
2247,NA,NA,NA,1.3431021858204237
2248,NA,NA,NA,1.3433773558132065
2249,NA,NA,NA,1.3436525258059893
2250,NA,NA,NA,1.3439276957987718
2251,NA,NA,NA,1.3442028657915546
2252,NA,NA,NA,1.3444780357843373
2253,NA,NA,NA,1.34475320577712
2254,NA,NA,NA,1.3450283757699029
2255,NA,NA,NA,1.3453035457626854
2256,NA,NA,NA,1.3455787157554682
2257,NA,NA,NA,1.345853885748251
2258,NA,NA,NA,1.3461290557410337
2259,NA,NA,NA,1.3464042257338162
2260,NA,NA,NA,1.346679395726599
2261,NA,NA,NA,1.3469545657193818
2262,NA,NA,NA,1.3472297357121645
2263,NA,NA,NA,1.347504905704947
2264,NA,NA,NA,1.3477800756977298
2265,NA,NA,NA,1.3480552456905126
2266,NA,NA,NA,1.3483304156832954
2267,NA,NA,NA,1.348605585676078
2268,NA,NA,NA,1.3488807556688607
2269,NA,NA,NA,1.3491559256616434
2270,NA,NA,NA,1.3494310956544262
2271,NA,NA,NA,1.3497062656472087
2272,NA,NA,NA,1.3499814356399915
2273,NA,NA,NA,1.3502566056327743
2274,NA,NA,NA,1.350531775625557
2275,NA,NA,NA,1.3508069456183396
2276,NA,NA,NA,1.3510821156111223
2277,NA,NA,NA,1.3513572856039051
2278,NA,NA,NA,1.3516324555966879
2279,NA,NA,NA,1.3519076255894704
2280,NA,NA,NA,1.3521827955822532
2281,1.352457965575036,NA,1.352457965575036,1.352457965575036
2282,NA,NA,NA,1.352739118792734
2283,NA,NA,NA,1.353020272010432
2284,NA,NA,NA,1.3533014252281301
2285,NA,NA,NA,1.3535825784458282
2286,NA,NA,NA,1.3538637316635262
2287,NA,NA,NA,1.354144884881224
2288,NA,NA,NA,1.3544260380989221
2289,NA,NA,NA,1.3547071913166202
2290,NA,NA,NA,1.3549883445343183
2291,NA,NA,NA,1.3552694977520163
2292,NA,NA,NA,1.3555506509697144
2293,NA,NA,NA,1.3558318041874124
2294,NA,NA,NA,1.3561129574051105
2295,NA,NA,NA,1.3563941106228086
2296,NA,NA,NA,1.3566752638405066
2297,NA,NA,NA,1.3569564170582045
2298,NA,NA,NA,1.3572375702759025
2299,NA,NA,NA,1.3575187234936006
2300,NA,NA,NA,1.3577998767112986
2301,NA,NA,NA,1.3580810299289967
2302,NA,NA,NA,1.3583621831466948
2303,NA,NA,NA,1.3586433363643928
2304,NA,NA,NA,1.3589244895820909
2305,NA,NA,NA,1.359205642799789
2306,NA,NA,NA,1.359486796017487
2307,NA,NA,NA,1.3597679492351848
2308,NA,NA,NA,1.360049102452883
2309,NA,NA,NA,1.360330255670581
2310,NA,NA,NA,1.360611408888279
2311,NA,NA,NA,1.360892562105977
2312,NA,NA,NA,1.3611737153236751
2313,NA,NA,NA,1.3614548685413732
2314,NA,NA,NA,1.3617360217590713
2315,NA,NA,NA,1.3620171749767693
2316,NA,NA,NA,1.3622983281944674
2317,NA,NA,NA,1.3625794814121652
2318,NA,NA,NA,1.3628606346298633
2319,NA,NA,NA,1.3631417878475613
2320,NA,NA,NA,1.3634229410652594
2321,NA,NA,NA,1.3637040942829575
2322,NA,NA,NA,1.3639852475006555
2323,NA,NA,NA,1.3642664007183536
2324,NA,NA,NA,1.3645475539360516
2325,NA,NA,NA,1.3648287071537497
2326,NA,NA,NA,1.3651098603714478
2327,NA,NA,NA,1.3653910135891456
2328,NA,NA,NA,1.3656721668068437
2329,NA,NA,NA,1.3659533200245417
2330,NA,NA,NA,1.3662344732422398
2331,NA,NA,NA,1.3665156264599378
2332,NA,NA,NA,1.366796779677636
2333,NA,NA,NA,1.367077932895334
2334,NA,NA,NA,1.367359086113032
2335,NA,NA,NA,1.36764023933073
2336,NA,NA,NA,1.3679213925484281
2337,NA,NA,NA,1.3682025457661262
2338,NA,NA,NA,1.368483698983824
2339,NA,NA,NA,1.368764852201522
2340,NA,NA,NA,1.3690460054192202
2341,NA,NA,NA,1.3693271586369182
2342,NA,NA,NA,1.3696083118546163
2343,NA,NA,NA,1.3698894650723143
2344,NA,NA,NA,1.3701706182900124
2345,NA,NA,NA,1.3704517715077105
2346,NA,NA,NA,1.3707329247254085
2347,NA,NA,NA,1.3710140779431066
2348,NA,NA,NA,1.3712952311608044
2349,NA,NA,NA,1.3715763843785025
2350,NA,NA,NA,1.3718575375962005
2351,NA,NA,NA,1.3721386908138986
2352,NA,NA,NA,1.3724198440315967
2353,NA,NA,NA,1.3727009972492947
2354,NA,NA,NA,1.3729821504669928
2355,NA,NA,NA,1.3732633036846909
2356,NA,NA,NA,1.373544456902389
2357,NA,NA,NA,1.373825610120087
2358,NA,NA,NA,1.3741067633377848
2359,NA,NA,NA,1.3743879165554829
2360,NA,NA,NA,1.374669069773181
2361,NA,NA,NA,1.374950222990879
2362,NA,NA,NA,1.375231376208577
2363,NA,NA,NA,1.375512529426275
2364,NA,NA,NA,1.3757936826439732
2365,NA,NA,NA,1.3760748358616712
2366,NA,NA,NA,1.3763559890793693
2367,NA,NA,NA,1.3766371422970674
2368,NA,NA,NA,1.3769182955147652
2369,NA,NA,NA,1.3771994487324632
2370,NA,NA,NA,1.3774806019501613
2371,NA,NA,NA,1.3777617551678594
2372,NA,NA,NA,1.3780429083855574
2373,1.3783240616032555,NA,1.3783240616032555,1.3783240616032555
2374,NA,NA,NA,1.378616464086663
2375,NA,NA,NA,1.3789088665700706
2376,NA,NA,NA,1.379201269053478
2377,NA,NA,NA,1.3794936715368857
2378,NA,NA,NA,1.3797860740202932
2379,NA,NA,NA,1.3800784765037006
2380,NA,NA,NA,1.3803708789871083
2381,NA,NA,NA,1.3806632814705158
2382,NA,NA,NA,1.3809556839539234
2383,NA,NA,NA,1.3812480864373309
2384,NA,NA,NA,1.3815404889207383
2385,NA,NA,NA,1.381832891404146
2386,NA,NA,NA,1.3821252938875535
2387,NA,NA,NA,1.3824176963709611
2388,NA,NA,NA,1.3827100988543686
2389,NA,NA,NA,1.383002501337776
2390,NA,NA,NA,1.3832949038211837
2391,NA,NA,NA,1.3835873063045911
2392,NA,NA,NA,1.3838797087879988
2393,NA,NA,NA,1.3841721112714063
2394,NA,NA,NA,1.3844645137548137
2395,NA,NA,NA,1.3847569162382214
2396,NA,NA,NA,1.3850493187216288
2397,NA,NA,NA,1.3853417212050363
2398,NA,NA,NA,1.385634123688444
2399,NA,NA,NA,1.3859265261718514
2400,NA,NA,NA,1.386218928655259
2401,NA,NA,NA,1.3865113311386665
2402,NA,NA,NA,1.386803733622074
2403,NA,NA,NA,1.3870961361054817
2404,NA,NA,NA,1.387388538588889
2405,NA,NA,NA,1.3876809410722968
2406,NA,NA,NA,1.3879733435557042
2407,NA,NA,NA,1.3882657460391117
2408,NA,NA,NA,1.3885581485225194
2409,NA,NA,NA,1.3888505510059268
2410,NA,NA,NA,1.3891429534893345
2411,NA,NA,NA,1.389435355972742
2412,NA,NA,NA,1.3897277584561494
2413,NA,NA,NA,1.390020160939557
2414,NA,NA,NA,1.3903125634229645
2415,NA,NA,NA,1.3906049659063722
2416,NA,NA,NA,1.3908973683897796
2417,NA,NA,NA,1.391189770873187
2418,NA,NA,NA,1.3914821733565947
2419,NA,NA,NA,1.3917745758400022
2420,NA,NA,NA,1.3920669783234099
2421,NA,NA,NA,1.3923593808068173
2422,NA,NA,NA,1.3926517832902248
2423,NA,NA,NA,1.3929441857736324
2424,NA,NA,NA,1.3932365882570399
2425,NA,NA,NA,1.3935289907404476
2426,NA,NA,NA,1.393821393223855
2427,NA,NA,NA,1.3941137957072625
2428,NA,NA,NA,1.3944061981906701
2429,NA,NA,NA,1.3946986006740776
2430,NA,NA,NA,1.3949910031574853
2431,NA,NA,NA,1.3952834056408927
2432,NA,NA,NA,1.3955758081243002
2433,NA,NA,NA,1.3958682106077078
2434,NA,NA,NA,1.3961606130911153
2435,NA,NA,NA,1.396453015574523
2436,NA,NA,NA,1.3967454180579304
2437,NA,NA,NA,1.3970378205413378
2438,NA,NA,NA,1.3973302230247455
2439,NA,NA,NA,1.397622625508153
2440,NA,NA,NA,1.3979150279915606
2441,NA,NA,NA,1.398207430474968
2442,NA,NA,NA,1.3984998329583755
2443,NA,NA,NA,1.3987922354417832
2444,NA,NA,NA,1.3990846379251907
2445,NA,NA,NA,1.3993770404085981
2446,NA,NA,NA,1.3996694428920058
2447,NA,NA,NA,1.3999618453754132
2448,NA,NA,NA,1.400254247858821
2449,NA,NA,NA,1.4005466503422284
2450,NA,NA,NA,1.4008390528256358
2451,NA,NA,NA,1.4011314553090435
2452,NA,NA,NA,1.401423857792451
2453,NA,NA,NA,1.4017162602758586
2454,NA,NA,NA,1.402008662759266
2455,NA,NA,NA,1.4023010652426735
2456,NA,NA,NA,1.4025934677260812
2457,NA,NA,NA,1.4028858702094886
2458,NA,NA,NA,1.4031782726928963
2459,NA,NA,NA,1.4034706751763038
2460,NA,NA,NA,1.4037630776597112
2461,NA,NA,NA,1.4040554801431189
2462,NA,NA,NA,1.4043478826265263
2463,NA,NA,NA,1.404640285109934
2464,1.4049326875933414,NA,1.4049326875933414,1.4049326875933414
2465,NA,NA,NA,1.405231770867328
2466,NA,NA,NA,1.4055308541413147
2467,NA,NA,NA,1.4058299374153016
2468,NA,NA,NA,1.4061290206892882
2469,NA,NA,NA,1.406428103963275
2470,NA,NA,NA,1.4067271872372615
2471,NA,NA,NA,1.4070262705112482
2472,NA,NA,NA,1.407325353785235
2473,NA,NA,NA,1.4076244370592217
2474,NA,NA,NA,1.4079235203332083
2475,NA,NA,NA,1.408222603607195
2476,NA,NA,NA,1.4085216868811816
2477,NA,NA,NA,1.4088207701551685
2478,NA,NA,NA,1.4091198534291551
2479,NA,NA,NA,1.4094189367031418
2480,NA,NA,NA,1.4097180199771284
2481,NA,NA,NA,1.410017103251115
2482,NA,NA,NA,1.410316186525102
2483,NA,NA,NA,1.4106152697990886
2484,NA,NA,NA,1.4109143530730752
