days_ahead,rmse_quarterly,rmse_linear,rmse_loess,rmse_daily,adjustment_ratio,rmse_daily_adjusted,rmse_combined
2762,NA,1.4955456244449006,1.4956249233413887,NA,3.8295172349534394,NA,1.4955456244449006
2763,NA,1.4958592776327113,1.4959356655366696,NA,3.8308380486890803,NA,1.4958592776327113
2764,NA,1.496172930820522,1.496246492097492,NA,3.832158862424721,NA,1.496172930820522
2765,NA,1.4964865840083328,1.4965574021057664,NA,3.833479676160362,NA,1.4964865840083328
2766,NA,1.4968002371961435,1.4968683946434034,NA,3.834800489896003,NA,1.4968002371961435
2767,NA,1.4971138903839543,1.4971794687923132,NA,3.8361213036316437,NA,1.4971138903839543
2768,NA,1.497427543571765,1.497490623634406,NA,3.8374421173672846,NA,1.497427543571765
2769,NA,1.4977411967595757,1.4978018582515922,NA,3.8387629311029254,NA,1.4977411967595757
2770,NA,1.4980548499473865,1.4981131717257818,NA,3.8400837448385663,NA,1.4980548499473865
2771,NA,1.4983685031351972,1.498424563138886,NA,3.841404558574207,NA,1.4983685031351972
2772,NA,1.498682156323008,1.4987360315728142,NA,3.842725372309848,NA,1.498682156323008
2773,NA,1.498995809510819,1.499047576109477,NA,3.844046186045489,NA,1.498995809510819
2774,NA,1.4993094626986296,1.4993591958307848,NA,3.8453669997811297,NA,1.4993094626986296
2775,NA,1.4996231158864404,1.499670889818648,NA,3.8466878135167706,NA,1.4996231158864404
2776,NA,1.499936769074251,1.4999826571549768,NA,3.8480086272524114,NA,1.499936769074251
2777,NA,1.5002504222620618,1.5002944969216814,NA,3.8493294409880523,NA,1.5002504222620618
2778,NA,1.5005640754498726,1.5006064082006723,NA,3.850650254723693,NA,1.5005640754498726
2779,NA,1.5008777286376833,1.5009183900738596,NA,3.851971068459334,NA,1.5008777286376833
2780,NA,1.501191381825494,1.501230441623154,NA,3.853291882194975,NA,1.501191381825494
2781,NA,1.5015050350133048,1.5015425619304656,NA,3.8546126959306157,NA,1.5015050350133048
2782,NA,1.5018186882011155,1.5018547500777046,NA,3.8559335096662566,NA,1.5018186882011155
2783,NA,1.5021323413889263,1.5021670051467815,NA,3.857254323401898,NA,1.5021323413889263
2784,NA,1.502445994576737,1.5024793262196066,NA,3.8585751371375387,NA,1.502445994576737
2785,NA,1.5027596477645477,1.5027917123780903,NA,3.8598959508731796,NA,1.5027596477645477
2786,NA,1.5030733009523585,1.5031041627041422,NA,3.8612167646088205,NA,1.5030733009523585
2787,NA,1.5033869541401692,1.5034166762796737,NA,3.8625375783444613,NA,1.5033869541401692
2788,NA,1.50370060732798,1.5037292521865941,NA,3.863858392080102,NA,1.50370060732798
2789,NA,1.5040142605157907,1.5040418895068144,NA,3.865179205815743,NA,1.5040142605157907
2790,NA,1.5043279137036014,1.504354587322245,NA,3.866500019551384,NA,1.5043279137036014
2791,NA,1.5046415668914122,1.5046673447147956,NA,3.8678208332870248,NA,1.5046415668914122
2792,NA,1.5049552200792229,1.5049801607663773,NA,3.8691416470226656,NA,1.5049552200792229
2793,NA,1.5052688732670336,1.5052930345588997,NA,3.8704624607583065,NA,1.5052688732670336
2794,NA,1.5055825264548444,1.5056059651742737,NA,3.8717832744939473,NA,1.5055825264548444
2795,NA,1.5058961796426553,1.5059189516944091,NA,3.873104088229588,NA,1.5058961796426553
2796,NA,1.506209832830466,1.5062319932012163,NA,3.874424901965229,NA,1.506209832830466
2797,NA,1.5065234860182768,1.506545088776606,NA,3.87574571570087,NA,1.5065234860182768
2798,NA,1.5068371392060875,1.5068582375024882,NA,3.8770665294365108,NA,1.5068371392060875
2799,NA,1.5071507923938983,1.5071714384607735,NA,3.8783873431721516,NA,1.5071507923938983
2800,NA,1.507464445581709,1.5074846907333714,NA,3.8797081569077925,NA,1.507464445581709
2801,NA,1.5077780987695197,1.5077979934021934,NA,3.8810289706434333,NA,1.5077780987695197
2802,NA,1.5080917519573305,1.5081113455491488,NA,3.882349784379074,NA,1.5080917519573305
2803,NA,1.5084054051451412,1.5084247462561486,NA,3.883670598114715,NA,1.5084054051451412
2804,NA,1.508719058332952,1.5087381946051028,NA,3.884991411850356,NA,1.508719058332952
2805,NA,1.5090327115207627,1.5090516896779222,NA,3.8863122255859968,NA,1.5090327115207627
2806,NA,1.5093463647085734,1.5093652305565164,NA,3.8876330393216376,NA,1.5093463647085734
2807,NA,1.5096600178963842,1.5096788163227959,NA,3.8889538530572785,NA,1.5096600178963842
2808,NA,1.509973671084195,1.5099924460586711,NA,3.8902746667929193,NA,1.509973671084195
2809,NA,1.5102873242720056,1.5103061188460527,NA,3.89159548052856,NA,1.5102873242720056
2810,NA,1.5106009774598164,1.5106198337668506,NA,3.892916294264201,NA,1.5106009774598164
2811,NA,1.510914630647627,1.510933589902975,NA,3.894237107999842,NA,1.510914630647627
2812,NA,1.5112282838354378,1.5112473863363363,NA,3.8955579217354828,NA,1.5112282838354378
2813,NA,1.5115419370232486,1.511561222148845,NA,3.8968787354711236,NA,1.5115419370232486
2814,NA,1.5118555902110593,1.5118750964224112,NA,3.8981995492067645,NA,1.5118555902110593
2815,NA,1.51216924339887,1.5121890082389455,NA,3.8995203629424053,NA,1.51216924339887
2816,NA,1.5124828965866808,1.5125029566803583,NA,3.900841176678046,NA,1.5124828965866808
2817,NA,1.5127965497744915,1.5128169408285599,NA,3.902161990413687,NA,1.5127965497744915
2818,NA,1.5131102029623025,1.5131309597654599,NA,3.903482804149328,NA,1.5131102029623025
2819,NA,1.5134238561501132,1.5134450125729693,NA,3.9048036178849688,NA,1.5134238561501132
2820,NA,1.513737509337924,1.5137590983329983,NA,3.9061244316206096,NA,1.513737509337924
2821,NA,1.5140511625257347,1.514073216127457,NA,3.9074452453562505,NA,1.5140511625257347
2822,NA,1.5143648157135454,1.514387365038256,NA,3.9087660590918913,NA,1.5143648157135454
2823,NA,1.5146784689013562,1.514701544147305,NA,3.910086872827532,NA,1.5146784689013562
2824,NA,1.514992122089167,1.5150157525365155,NA,3.911407686563173,NA,1.514992122089167
2825,NA,1.5153057752769776,1.5153299892877967,NA,3.912728500298814,NA,1.5153057752769776
2826,NA,1.5156194284647884,1.5156442534830596,NA,3.9140493140344548,NA,1.5156194284647884
2827,NA,1.515933081652599,1.5159585442042145,NA,3.9153701277700956,NA,1.515933081652599
2828,NA,1.5162467348404098,1.516272860533171,NA,3.916690941505737,NA,1.5162467348404098
2829,1.5165603880282206,1.5165603880282206,1.51658720155184,NA,3.918011755241378,NA,1.5165603880282206
2830,NA,1.5168755576320803,1.516901566342132,NA,3.9193325689770186,NA,1.5168755576320803
2831,NA,1.51719072723594,1.5172159539859567,NA,3.9206533827126595,NA,1.51719072723594
2832,NA,1.5175058968397996,1.5175303635652246,NA,3.9219741964483004,NA,1.5175058968397996
2833,NA,1.517821066443659,1.5178447941618465,NA,3.9232950101839412,NA,1.517821066443659
2834,NA,1.5181362360475188,1.5181592448577321,NA,3.924615823919582,NA,1.5181362360475188
2835,NA,1.5184514056513785,1.5184737147347922,NA,3.925936637655223,NA,1.5184514056513785
2836,NA,1.5187665752552382,1.5187882028749369,NA,3.927257451390864,NA,1.5187665752552382
2837,NA,1.5190817448590979,1.5191027083600765,NA,3.9285782651265047,NA,1.5190817448590979
2838,NA,1.5193969144629575,1.5194172302721214,NA,3.9298990788621455,NA,1.5193969144629575
2839,NA,1.519712084066817,1.5197317676929818,NA,3.9312198925977864,NA,1.519712084066817
2840,NA,1.5200272536706767,1.5200463197045682,NA,3.9325407063334272,NA,1.5200272536706767
2841,NA,1.5203424232745364,1.5203608853887904,NA,3.933861520069068,NA,1.5203424232745364
2842,NA,1.520657592878396,1.5206754638275597,NA,3.935182333804709,NA,1.520657592878396
2843,NA,1.5209727624822558,1.5209900541027854,NA,3.93650314754035,NA,1.5209727624822558
2844,NA,1.5212879320861155,1.5213046552963783,NA,3.9378239612759907,NA,1.5212879320861155
2845,NA,1.521603101689975,1.5216192664902488,NA,3.9391447750116315,NA,1.521603101689975
2846,NA,1.5219182712938346,1.5219338867663068,NA,3.9404655887472724,NA,1.5219182712938346
2847,NA,1.5222334408976943,1.5222485152064633,NA,3.9417864024829132,NA,1.5222334408976943
2848,NA,1.522548610501554,1.522563150892628,NA,3.943107216218554,NA,1.522548610501554
2849,NA,1.5228637801054137,1.5228777929067112,NA,3.944428029954195,NA,1.5228637801054137
2850,NA,1.5231789497092734,1.5231924403306236,NA,3.945748843689836,NA,1.5231789497092734
2851,NA,1.5234941193131328,1.5235070922462757,NA,3.9470696574254767,NA,1.5234941193131328
2852,NA,1.5238092889169925,1.523821747735577,NA,3.9483904711611175,NA,1.5238092889169925
2853,NA,1.5241244585208522,1.5241364058804385,NA,3.9497112848967584,NA,1.5241244585208522
2854,NA,1.524439628124712,1.5244510657627703,NA,3.9510320986323992,NA,1.524439628124712
2855,NA,1.5247547977285716,1.5247657264644827,NA,3.95235291236804,NA,1.5247547977285716
2856,NA,1.5250699673324313,1.5250803870674863,NA,3.953673726103681,NA,1.5250699673324313
2857,NA,1.5253851369362907,1.5253950466536907,NA,3.954994539839322,NA,1.5253851369362907
2858,NA,1.5257003065401504,1.525709704305007,NA,3.9563153535749627,NA,1.5257003065401504
2859,NA,1.5260154761440101,1.526024359103345,NA,3.9576361673106035,NA,1.5260154761440101
2860,NA,1.5263306457478698,1.5263390101306153,NA,3.9589569810462444,NA,1.5263306457478698
2861,NA,1.5266458153517295,1.5266536564687283,NA,3.9602777947818852,NA,1.5266458153517295
2862,NA,1.5269609849555892,1.526968297199594,NA,3.961598608517526,NA,1.5269609849555892
2863,NA,1.5272761545594487,1.527282931405123,NA,3.962919422253167,NA,1.5272761545594487
2864,NA,1.5275913241633083,1.5275975581672252,NA,3.964240235988808,NA,1.5275913241633083
2865,NA,1.527906493767168,1.5279121765678112,NA,3.9655610497244487,NA,1.527906493767168
2866,NA,1.5282216633710277,1.5282267856887914,NA,3.9668818634600895,NA,1.5282216633710277
2867,NA,1.5285368329748874,1.5285413846120766,NA,3.9682026771957304,NA,1.5285368329748874
2868,NA,1.528852002578747,1.5288559724195756,NA,3.9695234909313712,NA,1.528852002578747
2869,NA,1.5291671721826066,1.5291705481932003,NA,3.970844304667012,NA,1.5291671721826066
2870,NA,1.5294823417864662,1.5294851110148602,NA,3.972165118402653,NA,1.5294823417864662
2871,NA,1.529797511390326,1.5297996599664654,NA,3.973485932138294,NA,1.529797511390326
2872,NA,1.5301126809941856,1.5301141941299272,NA,3.974806745873935,NA,1.5301126809941856
2873,NA,1.5304278505980453,1.5304287125871552,NA,3.976127559609576,NA,1.5304278505980453
2874,NA,1.530743020201905,1.5307432144200597,NA,3.977448373345217,NA,1.530743020201905
2875,NA,1.5310581898057645,1.5310576987105513,NA,3.9787691870808577,NA,1.5310581898057645
2876,NA,1.5313733594096242,1.53137216454054,NA,3.9800900008164986,NA,1.5313733594096242
2877,NA,1.5316885290134838,1.5316866109919365,NA,3.9814108145521394,NA,1.5316885290134838
2878,NA,1.5320036986173435,1.5320010371466504,NA,3.9827316282877803,NA,1.5320036986173435
2879,NA,1.5323188682212032,1.5323154420865932,NA,3.984052442023421,NA,1.5323188682212032
2880,NA,1.532634037825063,1.532629824893674,NA,3.985373255759062,NA,1.532634037825063
2881,NA,1.5329492074289224,1.5329441846498042,NA,3.986694069494703,NA,1.5329492074289224
2882,NA,1.533264377032782,1.5332585204368934,NA,3.9880148832303437,NA,1.533264377032782
2883,NA,1.5335795466366418,1.533572831336852,NA,3.9893356969659846,NA,1.5335795466366418
2884,NA,1.5338947162405014,1.5338871164315904,NA,3.9906565107016254,NA,1.5338947162405014
2885,NA,1.5342098858443611,1.534201374803019,NA,3.9919773244372663,NA,1.5342098858443611
2886,NA,1.5345250554482208,1.5345156055330482,NA,3.993298138172907,NA,1.5345250554482208
2887,NA,1.5348402250520803,1.5348298077035878,NA,3.994618951908548,NA,1.5348402250520803
2888,NA,1.53515539465594,1.5351439803965483,NA,3.995939765644189,NA,1.53515539465594
2889,NA,1.5354705642597997,1.5354581226938409,NA,3.9972605793798297,NA,1.5354705642597997
2890,NA,1.5357857338636594,1.535772233677375,NA,3.9985813931154706,NA,1.5357857338636594
2891,NA,1.536100903467519,1.5360863124290607,NA,3.9999022068511114,NA,1.536100903467519
2892,NA,1.5364160730713787,1.5364003580308092,NA,4.001223020586752,NA,1.5364160730713787
2893,NA,1.5367312426752382,1.5367143695645302,NA,4.002543834322393,NA,1.5367312426752382
2894,NA,1.5370464122790979,1.5370283461121343,NA,4.003864648058034,NA,1.5370464122790979
2895,NA,1.5373615818829576,1.5373422867555315,NA,4.005185461793674,NA,1.5373615818829576
2896,NA,1.5376767514868173,1.5376561905766322,NA,4.006506275529316,NA,1.5376767514868173
2897,NA,1.537991921090677,1.537970056657347,NA,4.007827089264956,NA,1.537991921090677
2898,NA,1.5383070906945366,1.5382838840795863,NA,4.009147903000597,NA,1.5383070906945366
2899,NA,1.538622260298396,1.5385976719252599,NA,4.010468716736238,NA,1.538622260298396
2900,NA,1.5389374299022558,1.5389114192762785,NA,4.011789530471879,NA,1.5389374299022558
2901,NA,1.5392525995061155,1.5392251252145521,NA,4.0131103442075196,NA,1.5392525995061155
2902,NA,1.5395677691099752,1.5395387888219916,NA,4.014431157943161,NA,1.5395677691099752
2903,NA,1.5398829387138349,1.5398524091805064,NA,4.015751971678801,NA,1.5398829387138349
2904,NA,1.5401981083176945,1.5401659853720076,NA,4.017072785414443,NA,1.5401981083176945
2905,NA,1.540513277921554,1.5404795164784055,NA,4.018393599150083,NA,1.540513277921554
2906,NA,1.5408284475254137,1.54079300158161,NA,4.019714412885724,NA,1.5408284475254137
2907,NA,1.5411436171292734,1.5411064397635315,NA,4.021035226621365,NA,1.5411436171292734
2908,NA,1.541458786733133,1.5414198301060806,NA,4.022356040357006,NA,1.541458786733133
2909,NA,1.5417739563369928,1.5417331716911673,NA,4.023676854092646,NA,1.5417739563369928
2910,NA,1.5420891259408525,1.542046463600702,NA,4.024997667828288,NA,1.5420891259408525
2911,NA,1.542404295544712,1.5423597049165951,NA,4.026318481563928,NA,1.542404295544712
2912,NA,1.5427194651485716,1.542672894720757,NA,4.027639295299569,NA,1.5427194651485716
2913,NA,1.5430346347524313,1.5429860320950977,NA,4.02896010903521,NA,1.5430346347524313
2914,NA,1.543349804356291,1.543299116121528,NA,4.030280922770851,NA,1.543349804356291
2915,NA,1.5436649739601507,1.5436121458819578,NA,4.031601736506492,NA,1.5436649739601507
2916,NA,1.5439801435640104,1.5439251204582976,NA,4.032922550242133,NA,1.5439801435640104
2917,NA,1.5442953131678698,1.5442380389324573,NA,4.034243363977774,NA,1.5442953131678698
2918,NA,1.5446104827717295,1.544550900386348,NA,4.035564177713415,NA,1.5446104827717295
2919,NA,1.5449256523755892,1.5448637039018795,NA,4.036884991449056,NA,1.5449256523755892
2920,1.545240821979449,1.545240821979449,1.5451764485609623,NA,4.038205805184696,NA,1.545240821979449
2921,NA,1.5455568416903835,1.5454892396275501,NA,4.039526618920338,NA,1.5455568416903835
2922,NA,1.545872861401318,1.545802180817963,NA,4.040847432655978,NA,1.545872861401318
2923,NA,1.5461888811122526,1.5461152688926583,NA,4.042168246391619,NA,1.5461888811122526
2924,NA,1.5465049008231873,1.5464285006120955,NA,4.04348906012726,NA,1.5465049008231873
2925,NA,1.546820920534122,1.5467418727367324,NA,4.044809873862901,NA,1.546820920534122
2926,NA,1.5471369402450563,1.5470553820270272,NA,4.0461306875985414,NA,1.5471369402450563
2927,NA,1.547452959955991,1.5473690252434387,NA,4.047451501334183,NA,1.547452959955991
2928,NA,1.5477689796669256,1.5476827991464248,NA,4.048772315069823,NA,1.5477689796669256
2929,NA,1.5480849993778603,1.5479967004964443,NA,4.0500931288054645,NA,1.5480849993778603
2930,NA,1.5484010190887947,1.548310726053956,NA,4.051413942541105,NA,1.5484010190887947
2931,NA,1.5487170387997293,1.548624872579417,NA,4.052734756276746,NA,1.5487170387997293
2932,NA,1.549033058510664,1.5489391368332865,NA,4.054055570012387,NA,1.549033058510664
2933,NA,1.5493490782215984,1.5492535155760232,NA,4.055376383748028,NA,1.5493490782215984
2934,NA,1.549665097932533,1.5495680055680845,NA,4.056697197483668,NA,1.549665097932533
2935,NA,1.5499811176434677,1.5498826035699298,NA,4.05801801121931,NA,1.5499811176434677
2936,NA,1.5502971373544023,1.5501973063420165,NA,4.05933882495495,NA,1.5502971373544023
2937,NA,1.5506131570653368,1.5505121106448037,NA,4.060659638690591,NA,1.5506131570653368
2938,NA,1.5509291767762714,1.5508270132387494,NA,4.061980452426232,NA,1.5509291767762714
2939,NA,1.551245196487206,1.551142010884312,NA,4.063301266161873,NA,1.551245196487206
2940,NA,1.5515612161981407,1.5514571003419502,NA,4.0646220798975135,NA,1.5515612161981407
2941,NA,1.5518772359090751,1.551772278372122,NA,4.065942893633155,NA,1.5518772359090751
2942,NA,1.5521932556200098,1.552087541735286,NA,4.067263707368795,NA,1.5521932556200098
2943,NA,1.5525092753309444,1.5524028871919004,NA,4.0685845211044365,NA,1.5525092753309444
2944,NA,1.5528252950418788,1.5527183115024237,NA,4.069905334840077,NA,1.5528252950418788
2945,NA,1.5531413147528135,1.5530338114273146,NA,4.071226148575718,NA,1.5531413147528135
2946,NA,1.5534573344637481,1.5533493837270305,NA,4.072546962311359,NA,1.5534573344637481
2947,NA,1.5537733541746828,1.5536650251620305,NA,4.073867776047,NA,1.5537733541746828
2948,NA,1.5540893738856172,1.553980732492773,NA,4.07518858978264,NA,1.5540893738856172
2949,NA,1.5544053935965518,1.5542965024797162,NA,4.076509403518282,NA,1.5544053935965518
2950,NA,1.5547214133074865,1.5546123318833187,NA,4.077830217253922,NA,1.5547214133074865
2951,NA,1.555037433018421,1.5549282174640382,NA,4.079151030989563,NA,1.555037433018421
2952,NA,1.5553534527293555,1.5552441559823338,NA,4.080471844725204,NA,1.5553534527293555
2953,NA,1.5556694724402902,1.5555601441986635,NA,4.081792658460845,NA,1.5556694724402902
2954,NA,1.5559854921512248,1.5558761788734865,NA,4.0831134721964855,NA,1.5559854921512248
2955,NA,1.5563015118621593,1.5561922567672597,NA,4.084434285932127,NA,1.5563015118621593
2956,NA,1.556617531573094,1.5565083746404427,NA,4.085755099667767,NA,1.556617531573094
2957,NA,1.5569335512840285,1.5568245292534928,NA,4.0870759134034085,NA,1.5569335512840285
2958,NA,1.5572495709949632,1.5571407173668692,NA,4.088396727139049,NA,1.5572495709949632
2959,NA,1.5575655907058976,1.5574569357410302,NA,4.08971754087469,NA,1.5575655907058976
2960,NA,1.5578816104168323,1.5577731811364341,NA,4.091038354610331,NA,1.5578816104168323
2961,NA,1.558197630127767,1.5580894503135394,NA,4.092359168345972,NA,1.558197630127767
2962,NA,1.5585136498387013,1.5584057400328037,NA,4.093679982081613,NA,1.5585136498387013
2963,NA,1.558829669549636,1.5587220470546863,NA,4.095000795817254,NA,1.558829669549636
2964,NA,1.5591456892605706,1.559038368139645,NA,4.096321609552895,NA,1.5591456892605706
2965,NA,1.5594617089715053,1.5593547000481387,NA,4.097642423288535,NA,1.5594617089715053
2966,NA,1.5597777286824397,1.5596710395406255,NA,4.098963237024177,NA,1.5597777286824397
2967,NA,1.5600937483933743,1.5599873833775633,NA,4.100284050759817,NA,1.5600937483933743
2968,NA,1.560409768104309,1.5603037283194112,NA,4.101604864495458,NA,1.560409768104309
2969,NA,1.5607257878152436,1.5606200711266276,NA,4.102925678231099,NA,1.5607257878152436
2970,NA,1.561041807526178,1.5609364085596702,NA,4.10424649196674,NA,1.561041807526178
2971,NA,1.5613578272371127,1.5612527373789977,NA,4.1055673057023805,NA,1.5613578272371127
2972,NA,1.5616738469480473,1.5615690543450687,NA,4.106888119438022,NA,1.5616738469480473
2973,NA,1.5619898666589818,1.5618853562183412,NA,4.108208933173662,NA,1.5619898666589818
2974,NA,1.5623058863699164,1.5622016397592737,NA,4.1095297469093035,NA,1.5623058863699164
2975,NA,1.562621906080851,1.562517901728325,NA,4.110850560644944,NA,1.562621906080851
2976,NA,1.5629379257917857,1.5628341388859526,NA,4.112171374380585,NA,1.5629379257917857
2977,NA,1.5632539455027201,1.5631503479926159,NA,4.113492188116226,NA,1.5632539455027201
2978,NA,1.5635699652136548,1.563466525808772,NA,4.114813001851867,NA,1.5635699652136548
2979,NA,1.5638859849245894,1.5637826690948808,NA,4.116133815587507,NA,1.5638859849245894
2980,NA,1.564202004635524,1.5640987746113995,NA,4.117454629323149,NA,1.564202004635524
2981,NA,1.5645180243464585,1.5644148391187873,NA,4.118775443058789,NA,1.5645180243464585
2982,NA,1.5648340440573931,1.5647308593775016,NA,4.12009625679443,NA,1.5648340440573931
2983,NA,1.5651500637683278,1.5650468321480016,NA,4.121417070530071,NA,1.5651500637683278
2984,NA,1.5654660834792622,1.5653627541907453,NA,4.122737884265712,NA,1.5654660834792622
2985,NA,1.5657821031901968,1.565678622266191,NA,4.1240586980013525,NA,1.5657821031901968
2986,NA,1.5660981229011315,1.5659944331347975,NA,4.125379511736994,NA,1.5660981229011315
2987,NA,1.5664141426120661,1.5663101835570228,NA,4.126700325472634,NA,1.5664141426120661
2988,NA,1.5667301623230006,1.5666258702933253,NA,4.1280211392082755,NA,1.5667301623230006
2989,NA,1.5670461820339352,1.5669414901041636,NA,4.129341952943916,NA,1.5670461820339352
2990,NA,1.5673622017448698,1.5672570397499956,NA,4.130662766679557,NA,1.5673622017448698
2991,NA,1.5676782214558043,1.5675725159912803,NA,4.131983580415198,NA,1.5676782214558043
2992,NA,1.567994241166739,1.567887915588476,NA,4.133304394150839,NA,1.567994241166739
2993,NA,1.5683102608776736,1.5682032353020403,NA,4.134625207886479,NA,1.5683102608776736
2994,NA,1.5686262805886082,1.5685184718924328,NA,4.135946021622121,NA,1.5686262805886082
2995,NA,1.5689423002995426,1.5688336221201107,NA,4.137266835357761,NA,1.5689423002995426
2996,NA,1.5692583200104773,1.5691486827455328,NA,4.138587649093402,NA,1.5692583200104773
2997,NA,1.569574339721412,1.5694636505291577,NA,4.139908462829043,NA,1.569574339721412
2998,NA,1.5698903594323466,1.5697785222314435,NA,4.141229276564684,NA,1.5698903594323466
2999,NA,1.570206379143281,1.570093294612849,NA,4.1425500903003245,NA,1.570206379143281
3000,NA,1.5705223988542156,1.5704079644338318,NA,4.143870904035966,NA,1.5705223988542156
3001,NA,1.5708384185651503,1.570722528454851,NA,4.145191717771606,NA,1.5708384185651503
3002,NA,1.5711544382760847,1.5710369834363647,NA,4.1465125315072475,NA,1.5711544382760847
3003,NA,1.5714704579870193,1.5713513261388312,NA,4.147833345242888,NA,1.5714704579870193
3004,NA,1.571786477697954,1.571665553322709,NA,4.149154158978529,NA,1.571786477697954
3005,NA,1.5721024974088886,1.5719796617484563,NA,4.15047497271417,NA,1.5721024974088886
3006,NA,1.572418517119823,1.572293648176532,NA,4.151795786449811,NA,1.572418517119823
3007,NA,1.5727345368307577,1.5726075093673935,NA,4.153116600185452,NA,1.5727345368307577
3008,NA,1.5730505565416923,1.5729212420815,NA,4.154437413921093,NA,1.5730505565416923
3009,NA,1.573366576252627,1.57323484307931,NA,4.155758227656734,NA,1.573366576252627
3010,NA,1.5736825959635614,1.5735483091212807,NA,4.157079041392374,NA,1.5736825959635614
3011,1.573998615674496,1.573998615674496,1.573861636967872,NA,4.158399855128016,NA,1.573998615674496
3012,NA,1.5743110123784976,1.5741749265801028,NA,4.159720668863656,NA,1.5743110123784976
3013,NA,1.574623409082499,1.5744882795192083,NA,4.161041482599297,NA,1.574623409082499
3014,NA,1.5749358057865004,1.5748016949459693,NA,4.162362296334938,NA,1.5749358057865004
3015,NA,1.575248202490502,1.5751151720211658,NA,4.163683110070579,NA,1.575248202490502
3016,NA,1.5755605991945034,1.5754287099055793,NA,4.1650039238062195,NA,1.5755605991945034
3017,NA,1.575872995898505,1.5757423077599901,NA,4.166324737541861,NA,1.575872995898505
3018,NA,1.5761853926025065,1.5760559647451786,NA,4.167645551277501,NA,1.5761853926025065
3019,NA,1.5764977893065077,1.5763696800219256,NA,4.1689663650131425,NA,1.5764977893065077
3020,NA,1.5768101860105093,1.5766834527510118,NA,4.170287178748783,NA,1.5768101860105093
3021,NA,1.5771225827145108,1.5769972820932177,NA,4.171607992484424,NA,1.5771225827145108
3022,NA,1.5774349794185123,1.5773111672093243,NA,4.172928806220065,NA,1.5774349794185123
3023,NA,1.5777473761225138,1.5776251072601122,NA,4.174249619955706,NA,1.5777473761225138
3024,NA,1.578059772826515,1.5779391014063613,NA,4.175570433691346,NA,1.578059772826515
3025,NA,1.5783721695305166,1.5782531488088531,NA,4.176891247426988,NA,1.5783721695305166
3026,NA,1.5786845662345181,1.578567248628368,NA,4.178212061162628,NA,1.5786845662345181
3027,NA,1.5789969629385197,1.5788814000256866,NA,4.179532874898269,NA,1.5789969629385197
3028,NA,1.579309359642521,1.5791956021615894,NA,4.18085368863391,NA,1.579309359642521
3029,NA,1.5796217563465225,1.5795098541968573,NA,4.182174502369551,NA,1.5796217563465225
3030,NA,1.579934153050524,1.5798241552922705,NA,4.1834953161051915,NA,1.579934153050524
3031,NA,1.5802465497545255,1.5801385046086105,NA,4.184816129840833,NA,1.5802465497545255
3032,NA,1.580558946458527,1.5804529013066568,NA,4.186136943576473,NA,1.580558946458527
3033,NA,1.5808713431625283,1.5807673445471908,NA,4.187457757312115,NA,1.5808713431625283
3034,NA,1.5811837398665298,1.5810818334909933,NA,4.188778571047755,NA,1.5811837398665298
3035,NA,1.5814961365705313,1.5813963672988443,NA,4.190099384783396,NA,1.5814961365705313
3036,NA,1.5818085332745329,1.5817109451315252,NA,4.191420198519037,NA,1.5818085332745329
3037,NA,1.5821209299785344,1.582025566149816,NA,4.192741012254678,NA,1.5821209299785344
3038,NA,1.5824333266825357,1.5823402295144975,NA,4.194061825990318,NA,1.5824333266825357
3039,NA,1.5827457233865372,1.5826549343863503,NA,4.19538263972596,NA,1.5827457233865372
3040,NA,1.5830581200905387,1.582969679926155,NA,4.1967034534616,NA,1.5830581200905387
3041,NA,1.5833705167945402,1.5832844652946927,NA,4.198024267197241,NA,1.5833705167945402
3042,NA,1.5836829134985417,1.5835992896527438,NA,4.199345080932882,NA,1.5836829134985417
3043,NA,1.583995310202543,1.5839141521610887,NA,4.200665894668523,NA,1.583995310202543
3044,NA,1.5843077069065445,1.5842290519805082,NA,4.2019867084041636,NA,1.5843077069065445
3045,NA,1.584620103610546,1.5845439882717829,NA,4.203307522139805,NA,1.584620103610546
3046,NA,1.5849325003145476,1.584858960195694,NA,4.204628335875445,NA,1.5849325003145476
3047,NA,1.585244897018549,1.585173966913021,NA,4.205949149611087,NA,1.585244897018549
3048,NA,1.5855572937225504,1.5854890075845454,NA,4.207269963346727,NA,1.5855572937225504
3049,NA,1.585869690426552,1.585804081371048,NA,4.208590777082368,NA,1.585869690426552
3050,NA,1.5861820871305534,1.5861191874333087,NA,4.209911590818009,NA,1.5861820871305534
3051,NA,1.586494483834555,1.5864343249321085,NA,4.21123240455365,NA,1.586494483834555
3052,NA,1.5868068805385565,1.5867494930282282,NA,4.21255321828929,NA,1.5868068805385565
3053,NA,1.5871192772425577,1.5870646908824484,NA,4.213874032024932,NA,1.5871192772425577
3054,NA,1.5874316739465593,1.5873799176555496,NA,4.215194845760572,NA,1.5874316739465593
3055,NA,1.5877440706505608,1.5876951725083126,NA,4.216515659496213,NA,1.5877440706505608
3056,NA,1.5880564673545623,1.5880104546015175,NA,4.217836473231854,NA,1.5880564673545623
3057,NA,1.5883688640585638,1.5883257630959458,NA,4.219157286967495,NA,1.5883688640585638
3058,NA,1.588681260762565,1.5886410971523777,NA,4.220478100703136,NA,1.588681260762565
3059,NA,1.5889936574665666,1.588956455931594,NA,4.221798914438777,NA,1.5889936574665666
